,Unnamed: 0,db_id,query,question,query_toks,query_toks_no_value,question_toks,HAVING,ORDER BY,GROUP BY,JOIN,SELECT
3,1839,browser_web,SELECT T3.name FROM web_client_accelerator AS T1 JOIN accelerator_compatible_browser AS T2 ON T2.accelerator_id  =  T1.id JOIN browser AS T3 ON T2.browser_id  =  T3.id WHERE T1.name  =  'CACHEbox' INTERSECT SELECT T3.name FROM web_client_accelerator AS T1 JOIN accelerator_compatible_browser AS T2 ON T2.accelerator_id  =  T1.id JOIN browser AS T3 ON T2.browser_id  =  T3.id WHERE T1.name  =  'Fasterfox',List the names of the browser that are compatible with both 'CACHEbox' and 'Fasterfox'.,"['SELECT' 'T3.name' 'FROM' 'web_client_accelerator' 'AS' 'T1' 'JOIN'
 'accelerator_compatible_browser' 'AS' 'T2' 'ON' 'T2.accelerator_id' '='
 'T1.id' 'JOIN' 'browser' 'AS' 'T3' 'ON' 'T2.browser_id' '=' 'T3.id'
 'WHERE' 'T1.name' '=' ""'CACHEbox"" ""'"" 'INTERSECT' 'SELECT' 'T3.name'
 'FROM' 'web_client_accelerator' 'AS' 'T1' 'JOIN'
 'accelerator_compatible_browser' 'AS' 'T2' 'ON' 'T2.accelerator_id' '='
 'T1.id' 'JOIN' 'browser' 'AS' 'T3' 'ON' 'T2.browser_id' '=' 'T3.id'
 'WHERE' 'T1.name' '=' ""'Fasterfox"" ""'""]","['select' 't3' '.' 'name' 'from' 'web_client_accelerator' 'as' 't1' 'join'
 'accelerator_compatible_browser' 'as' 't2' 'on' 't2' '.' 'accelerator_id'
 '=' 't1' '.' 'id' 'join' 'browser' 'as' 't3' 'on' 't2' '.' 'browser_id'
 '=' 't3' '.' 'id' 'where' 't1' '.' 'name' '=' 'value' 'intersect'
 'select' 't3' '.' 'name' 'from' 'web_client_accelerator' 'as' 't1' 'join'
 'accelerator_compatible_browser' 'as' 't2' 'on' 't2' '.' 'accelerator_id'
 '=' 't1' '.' 'id' 'join' 'browser' 'as' 't3' 'on' 't2' '.' 'browser_id'
 '=' 't3' '.' 'id' 'where' 't1' '.' 'name' '=' 'value']","['List' 'the' 'names' 'of' 'the' 'browser' 'that' 'are' 'compatible'
 'with' 'both' ""'CACHEbox"" ""'"" 'and' ""'Fasterfox"" ""'"" '.']",0,0,0,4,2
23,1906,school_finance,SELECT T2.school_name FROM budget AS T1 JOIN school AS T2 ON T1.school_id  =  T2.school_id JOIN endowment AS T3 ON T2.school_id  =  T3.school_id GROUP BY T2.school_name HAVING sum(T1.budgeted)  >  100 OR sum(T3.amount)  >  10,Show the names of schools with a total budget amount greater than 100 or a total endowment greater than 10.,"['SELECT' 'T2.school_name' 'FROM' 'budget' 'AS' 'T1' 'JOIN' 'school' 'AS'
 'T2' 'ON' 'T1.school_id' '=' 'T2.school_id' 'JOIN' 'endowment' 'AS' 'T3'
 'ON' 'T2.school_id' '=' 'T3.school_id' 'GROUP' 'BY' 'T2.school_name'
 'HAVING' 'sum' '(' 'T1.budgeted' ')' '>' '100' 'OR' 'sum' '(' 'T3.amount'
 ')' '>' '10']","['select' 't2' '.' 'school_name' 'from' 'budget' 'as' 't1' 'join' 'school'
 'as' 't2' 'on' 't1' '.' 'school_id' '=' 't2' '.' 'school_id' 'join'
 'endowment' 'as' 't3' 'on' 't2' '.' 'school_id' '=' 't3' '.' 'school_id'
 'group' 'by' 't2' '.' 'school_name' 'having' 'sum' '(' 't1' '.'
 'budgeted' ')' '>' 'value' 'or' 'sum' '(' 't3' '.' 'amount' ')' '>'
 'value']","['Show' 'the' 'names' 'of' 'schools' 'with' 'a' 'total' 'budget' 'amount'
 'greater' 'than' '100' 'or' 'a' 'total' 'endowment' 'greater' 'than' '10'
 '.']",1,0,1,2,1
15,1908,school_finance,SELECT count(*) FROM (SELECT * FROM endowment WHERE amount  >  8.5 GROUP BY school_id HAVING count(*)  >  1),Find the number of schools that have more than one donator whose donation amount is less than 8.5.,"['SELECT' 'count' '(' '*' ')' 'FROM' '(' 'SELECT' '*' 'FROM' 'endowment'
 'WHERE' 'amount' '>' '8.5' 'GROUP' 'BY' 'school_id' 'HAVING' 'count' '('
 '*' ')' '>' '1' ')']","['select' 'count' '(' '*' ')' 'from' '(' 'select' '*' 'from' 'endowment'
 'where' 'amount' '>' 'value' 'group' 'by' 'school_id' 'having' 'count'
 '(' '*' ')' '>' 'value' ')']","['Find' 'the' 'number' 'of' 'schools' 'that' 'have' 'more' 'than' 'one'
 'donator' 'whose' 'donation' 'amount' 'is' 'less' 'than' '8.5' '.']",1,0,1,0,2
2,1914,protein_institute,SELECT count(*) FROM building WHERE height_feet  >  (SELECT avg(height_feet) FROM building) OR floors  >  (SELECT avg(floors) FROM building),Show the number of buildings with a height above the average or a number of floors above the average.,"['SELECT' 'count' '(' '*' ')' 'FROM' 'building' 'WHERE' 'height_feet' '>'
 '(' 'SELECT' 'avg' '(' 'height_feet' ')' 'FROM' 'building' ')' 'OR'
 'floors' '>' '(' 'SELECT' 'avg' '(' 'floors' ')' 'FROM' 'building' ')']","['select' 'count' '(' '*' ')' 'from' 'building' 'where' 'height_feet' '>'
 '(' 'select' 'avg' '(' 'height_feet' ')' 'from' 'building' ')' 'or'
 'floors' '>' '(' 'select' 'avg' '(' 'floors' ')' 'from' 'building' ')']","['Show' 'the' 'number' 'of' 'buildings' 'with' 'a' 'height' 'above' 'the'
 'average' 'or' 'a' 'number' 'of' 'floors' 'above' 'the' 'average' '.']",0,0,0,0,3
40,1991,phone_market,SELECT T2.Name FROM phone_market AS T1 JOIN phone AS T2 ON T1.Phone_ID  =  T2.Phone_ID GROUP BY T2.Name HAVING sum(T1.Num_of_stock)  >=  2000 ORDER BY sum(T1.Num_of_stock) DESC,"Show the names of phones that have total number of stocks bigger than 2000, in descending order of the total number of stocks.","['SELECT' 'T2.Name' 'FROM' 'phone_market' 'AS' 'T1' 'JOIN' 'phone' 'AS'
 'T2' 'ON' 'T1.Phone_ID' '=' 'T2.Phone_ID' 'GROUP' 'BY' 'T2.Name' 'HAVING'
 'sum' '(' 'T1.Num_of_stock' ')' '>' '=' '2000' 'ORDER' 'BY' 'sum' '('
 'T1.Num_of_stock' ')' 'DESC']","['select' 't2' '.' 'name' 'from' 'phone_market' 'as' 't1' 'join' 'phone'
 'as' 't2' 'on' 't1' '.' 'phone_id' '=' 't2' '.' 'phone_id' 'group' 'by'
 't2' '.' 'name' 'having' 'sum' '(' 't1' '.' 'num_of_stock' ')' '>' '='
 'value' 'order' 'by' 'sum' '(' 't1' '.' 'num_of_stock' ')' 'desc']","['Show' 'the' 'names' 'of' 'phones' 'that' 'have' 'total' 'number' 'of'
 'stocks' 'bigger' 'than' '2000' ',' 'in' 'descending' 'order' 'of' 'the'
 'total' 'number' 'of' 'stocks' '.']",1,1,1,1,1
33,2073,party_people,SELECT member_name FROM member EXCEPT SELECT T1.member_name FROM member AS T1 JOIN party_events AS T2 ON T1.member_id  =  T2.member_in_charge_id,Show all member names who are not in charge of any event.,"['SELECT' 'member_name' 'FROM' 'member' 'EXCEPT' 'SELECT' 'T1.member_name'
 'FROM' 'member' 'AS' 'T1' 'JOIN' 'party_events' 'AS' 'T2' 'ON'
 'T1.member_id' '=' 'T2.member_in_charge_id']","['select' 'member_name' 'from' 'member' 'except' 'select' 't1' '.'
 'member_name' 'from' 'member' 'as' 't1' 'join' 'party_events' 'as' 't2'
 'on' 't1' '.' 'member_id' '=' 't2' '.' 'member_in_charge_id']","['Show' 'all' 'member' 'names' 'who' 'are' 'not' 'in' 'charge' 'of' 'any'
 'event' '.']",0,0,0,1,2
43,2129,cre_Doc_Control_Systems,"SELECT Employees.employee_name , count(*) FROM Employees JOIN Circulation_History ON Circulation_History.employee_id = Employees.employee_id GROUP BY Circulation_History.document_id , Circulation_History.draft_number , Circulation_History.copy_number ORDER BY count(*) DESC LIMIT 1;",Which employee has showed up in most circulation history documents. List the employee's name and the number of drafts and copies.,"['SELECT' 'Employees.employee_name' ',' 'count' '(' '*' ')' 'FROM'
 'Employees' 'JOIN' 'Circulation_History' 'ON'
 'Circulation_History.employee_id' '=' 'Employees.employee_id' 'GROUP'
 'BY' 'Circulation_History.document_id' ','
 'Circulation_History.draft_number' ',' 'Circulation_History.copy_number'
 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC' 'LIMIT' '1' ';']","['select' 'employees.employee_name' ',' 'count' '(' '*' ')' 'from'
 'employees' 'join' 'circulation_history' 'on'
 'circulation_history.employee_id' '=' 'employees.employee_id' 'group'
 'by' 'circulation_history.document_id' ','
 'circulation_history.draft_number' ',' 'circulation_history.copy_number'
 'order' 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value']","['Which' 'employee' 'has' 'showed' 'up' 'in' 'most' 'circulation'
 'history' 'documents' '.' 'List' 'the' 'employee' ""'s"" 'name' 'and' 'the'
 'number' 'of' 'drafts' 'and' 'copies' '.']",0,1,1,1,1
19,2147,local_govt_in_alabama,"SELECT T3.service_id ,  T4.Service_Type_Code FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID JOIN EVENTS AS T3 ON T2.Event_ID   =  T3.Event_ID JOIN services AS T4 ON T3.service_id  =  T4.service_id GROUP BY T3.service_id ORDER BY count(*) ASC LIMIT 1",Which service id and type has the least number of participants?,"['SELECT' 'T3.service_id' ',' 'T4.Service_Type_Code' 'FROM' 'participants'
 'AS' 'T1' 'JOIN' 'Participants_in_Events' 'AS' 'T2' 'ON'
 'T1.Participant_ID' '=' 'T2.Participant_ID' 'JOIN' 'EVENTS' 'AS' 'T3'
 'ON' 'T2.Event_ID' '=' 'T3.Event_ID' 'JOIN' 'services' 'AS' 'T4' 'ON'
 'T3.service_id' '=' 'T4.service_id' 'GROUP' 'BY' 'T3.service_id' 'ORDER'
 'BY' 'count' '(' '*' ')' 'ASC' 'LIMIT' '1']","['select' 't3' '.' 'service_id' ',' 't4' '.' 'service_type_code' 'from'
 'participants' 'as' 't1' 'join' 'participants_in_events' 'as' 't2' 'on'
 't1' '.' 'participant_id' '=' 't2' '.' 'participant_id' 'join' 'events'
 'as' 't3' 'on' 't2' '.' 'event_id' '=' 't3' '.' 'event_id' 'join'
 'services' 'as' 't4' 'on' 't3' '.' 'service_id' '=' 't4' '.' 'service_id'
 'group' 'by' 't3' '.' 'service_id' 'order' 'by' 'count' '(' '*' ')' 'asc'
 'limit' 'value']","['Which' 'service' 'id' 'and' 'type' 'has' 'the' 'least' 'number' 'of'
 'participants' '?']",0,1,1,3,1
4,2181,formula_1,"SELECT T3.forename ,  T3.surname FROM races AS T1 JOIN results AS T2 ON T1.raceid = T2.raceid JOIN drivers AS T3 ON T2.driverid = T3.driverid WHERE T1.name = ""Australian Grand Prix"" EXCEPT SELECT T3.forename ,  T3.surname FROM races AS T1 JOIN results AS T2 ON T1.raceid = T2.raceid JOIN drivers AS T3 ON T2.driverid = T3.driverid WHERE T1.name = ""Chinese Grand Prix""",What are the forenames and surnames of drivers who participated in the races named Australian Grand Prix but not the races named Chinese Grand Prix?,"['SELECT' 'T3.forename' ',' 'T3.surname' 'FROM' 'races' 'AS' 'T1' 'JOIN'
 'results' 'AS' 'T2' 'ON' 'T1.raceid' '=' 'T2.raceid' 'JOIN' 'drivers'
 'AS' 'T3' 'ON' 'T2.driverid' '=' 'T3.driverid' 'WHERE' 'T1.name' '=' '``'
 'Australian' 'Grand' 'Prix' ""''"" 'EXCEPT' 'SELECT' 'T3.forename' ','
 'T3.surname' 'FROM' 'races' 'AS' 'T1' 'JOIN' 'results' 'AS' 'T2' 'ON'
 'T1.raceid' '=' 'T2.raceid' 'JOIN' 'drivers' 'AS' 'T3' 'ON' 'T2.driverid'
 '=' 'T3.driverid' 'WHERE' 'T1.name' '=' '``' 'Chinese' 'Grand' 'Prix'
 ""''""]","['select' 't3' '.' 'forename' ',' 't3' '.' 'surname' 'from' 'races' 'as'
 't1' 'join' 'results' 'as' 't2' 'on' 't1' '.' 'raceid' '=' 't2' '.'
 'raceid' 'join' 'drivers' 'as' 't3' 'on' 't2' '.' 'driverid' '=' 't3' '.'
 'driverid' 'where' 't1' '.' 'name' '=' 'value' 'except' 'select' 't3' '.'
 'forename' ',' 't3' '.' 'surname' 'from' 'races' 'as' 't1' 'join'
 'results' 'as' 't2' 'on' 't1' '.' 'raceid' '=' 't2' '.' 'raceid' 'join'
 'drivers' 'as' 't3' 'on' 't2' '.' 'driverid' '=' 't3' '.' 'driverid'
 'where' 't1' '.' 'name' '=' 'value']","['What' 'are' 'the' 'forenames' 'and' 'surnames' 'of' 'drivers' 'who'
 'participated' 'in' 'the' 'races' 'named' 'Australian' 'Grand' 'Prix'
 'but' 'not' 'the' 'races' 'named' 'Chinese' 'Grand' 'Prix' '?']",0,0,0,4,2
5,2207,formula_1,"SELECT T1.forename ,  T1.surname ,  T1.driverid FROM drivers AS T1 JOIN pitstops AS T2 ON T1.driverid  =  T2.driverid GROUP BY T1.driverid HAVING count(*)  >  8 UNION SELECT T1.forename ,  T1.surname ,  T1.driverid FROM drivers AS T1 JOIN results AS T2 ON T1.driverid  =  T2.driverid GROUP BY T1.driverid HAVING count(*)  >  5","What are the drivers' first, last names and id who had more than 8 pit stops or participated in more than 5 race results?","['SELECT' 'T1.forename' ',' 'T1.surname' ',' 'T1.driverid' 'FROM'
 'drivers' 'AS' 'T1' 'JOIN' 'pitstops' 'AS' 'T2' 'ON' 'T1.driverid' '='
 'T2.driverid' 'GROUP' 'BY' 'T1.driverid' 'HAVING' 'count' '(' '*' ')' '>'
 '8' 'UNION' 'SELECT' 'T1.forename' ',' 'T1.surname' ',' 'T1.driverid'
 'FROM' 'drivers' 'AS' 'T1' 'JOIN' 'results' 'AS' 'T2' 'ON' 'T1.driverid'
 '=' 'T2.driverid' 'GROUP' 'BY' 'T1.driverid' 'HAVING' 'count' '(' '*' ')'
 '>' '5']","['select' 't1' '.' 'forename' ',' 't1' '.' 'surname' ',' 't1' '.'
 'driverid' 'from' 'drivers' 'as' 't1' 'join' 'pitstops' 'as' 't2' 'on'
 't1' '.' 'driverid' '=' 't2' '.' 'driverid' 'group' 'by' 't1' '.'
 'driverid' 'having' 'count' '(' '*' ')' '>' 'value' 'union' 'select' 't1'
 '.' 'forename' ',' 't1' '.' 'surname' ',' 't1' '.' 'driverid' 'from'
 'drivers' 'as' 't1' 'join' 'results' 'as' 't2' 'on' 't1' '.' 'driverid'
 '=' 't2' '.' 'driverid' 'group' 'by' 't1' '.' 'driverid' 'having' 'count'
 '(' '*' ')' '>' 'value']","['What' 'are' 'the' 'drivers' ""'"" 'first' ',' 'last' 'names' 'and' 'id'
 'who' 'had' 'more' 'than' '8' 'pit' 'stops' 'or' 'participated' 'in'
 'more' 'than' '5' 'race' 'results' '?']",2,0,2,2,2
36,2229,formula_1,"SELECT T1.driverid ,  count(*) FROM drivers AS T1 JOIN results AS T2 ON T1.driverid = T2.driverid JOIN races AS T3 ON T2.raceid = T3.raceid GROUP BY T1.driverid HAVING count(*)  <=  30",Find the driver id and number of races of all drivers who have at most participated in 30 races?,"['SELECT' 'T1.driverid' ',' 'count' '(' '*' ')' 'FROM' 'drivers' 'AS' 'T1'
 'JOIN' 'results' 'AS' 'T2' 'ON' 'T1.driverid' '=' 'T2.driverid' 'JOIN'
 'races' 'AS' 'T3' 'ON' 'T2.raceid' '=' 'T3.raceid' 'GROUP' 'BY'
 'T1.driverid' 'HAVING' 'count' '(' '*' ')' '<' '=' '30']","['select' 't1' '.' 'driverid' ',' 'count' '(' '*' ')' 'from' 'drivers'
 'as' 't1' 'join' 'results' 'as' 't2' 'on' 't1' '.' 'driverid' '=' 't2'
 '.' 'driverid' 'join' 'races' 'as' 't3' 'on' 't2' '.' 'raceid' '=' 't3'
 '.' 'raceid' 'group' 'by' 't1' '.' 'driverid' 'having' 'count' '(' '*'
 ')' '<' '=' 'value']","['Find' 'the' 'driver' 'id' 'and' 'number' 'of' 'races' 'of' 'all'
 'drivers' 'who' 'have' 'at' 'most' 'participated' 'in' '30' 'races' '?']",1,0,1,2,1
35,2334,csu_1,"SELECT campus FROM campuses WHERE LOCATION  =  ""Northridge"" AND county  =  ""Los Angeles"" UNION SELECT campus FROM campuses WHERE LOCATION  =  ""San Francisco"" AND county  =  ""San Francisco""","Find the name of the campuses that is in Northridge, Los Angeles or in San Francisco, San Francisco.","['SELECT' 'campus' 'FROM' 'campuses' 'WHERE' 'LOCATION' '=' '``'
 'Northridge' ""''"" 'AND' 'county' '=' '``' 'Los' 'Angeles' ""''"" 'UNION'
 'SELECT' 'campus' 'FROM' 'campuses' 'WHERE' 'LOCATION' '=' '``' 'San'
 'Francisco' ""''"" 'AND' 'county' '=' '``' 'San' 'Francisco' ""''""]","['select' 'campus' 'from' 'campuses' 'where' 'location' '=' 'value' 'and'
 'county' '=' 'value' 'union' 'select' 'campus' 'from' 'campuses' 'where'
 'location' '=' 'value' 'and' 'county' '=' 'value']","['Find' 'the' 'name' 'of' 'the' 'campuses' 'that' 'is' 'in' 'Northridge'
 ',' 'Los' 'Angeles' 'or' 'in' 'San' 'Francisco' ',' 'San' 'Francisco' '.']",0,0,0,0,2
9,2360,csu_1,"SELECT T1.campus FROM campuses AS T1 JOIN faculty AS T2 ON T1.id  =  T2.campus WHERE T2.year  =  2002 AND faculty  >  (SELECT max(faculty) FROM campuses AS T1 JOIN faculty AS T2 ON T1.id  =  T2.campus WHERE T2.year  =  2002 AND T1.county  =  ""Orange"")",Find the names of the campus which has more faculties in 2002 than every campus in Orange county.,"['SELECT' 'T1.campus' 'FROM' 'campuses' 'AS' 'T1' 'JOIN' 'faculty' 'AS'
 'T2' 'ON' 'T1.id' '=' 'T2.campus' 'WHERE' 'T2.year' '=' '2002' 'AND'
 'faculty' '>' '(' 'SELECT' 'max' '(' 'faculty' ')' 'FROM' 'campuses' 'AS'
 'T1' 'JOIN' 'faculty' 'AS' 'T2' 'ON' 'T1.id' '=' 'T2.campus' 'WHERE'
 'T2.year' '=' '2002' 'AND' 'T1.county' '=' '``' 'Orange' ""''"" ')']","['select' 't1' '.' 'campus' 'from' 'campuses' 'as' 't1' 'join' 'faculty'
 'as' 't2' 'on' 't1' '.' 'id' '=' 't2' '.' 'campus' 'where' 't2' '.'
 'year' '=' 'value' 'and' 'faculty' '>' '(' 'select' 'max' '(' 'faculty'
 ')' 'from' 'campuses' 'as' 't1' 'join' 'faculty' 'as' 't2' 'on' 't1' '.'
 'id' '=' 't2' '.' 'campus' 'where' 't2' '.' 'year' '=' 'value' 'and' 't1'
 '.' 'county' '=' 'value' ')']","['Find' 'the' 'names' 'of' 'the' 'campus' 'which' 'has' 'more' 'faculties'
 'in' '2002' 'than' 'every' 'campus' 'in' 'Orange' 'county' '.']",0,0,0,2,2
38,2380,csu_1,SELECT T2.faculty FROM campuses AS T1 JOIN faculty AS T2 ON T1.id  =  t2.campus JOIN degrees AS T3 ON T1.id  =  t3.campus AND t2.year  =  t3.year WHERE t2.year  =  2002 ORDER BY t3.degrees DESC LIMIT 1,How many faculty lines are there in the university that conferred the most number of degrees in year 2002?,"['SELECT' 'T2.faculty' 'FROM' 'campuses' 'AS' 'T1' 'JOIN' 'faculty' 'AS'
 'T2' 'ON' 'T1.id' '=' 't2.campus' 'JOIN' 'degrees' 'AS' 'T3' 'ON' 'T1.id'
 '=' 't3.campus' 'AND' 't2.year' '=' 't3.year' 'WHERE' 't2.year' '='
 '2002' 'ORDER' 'BY' 't3.degrees' 'DESC' 'LIMIT' '1']","['select' 't2' '.' 'faculty' 'from' 'campuses' 'as' 't1' 'join' 'faculty'
 'as' 't2' 'on' 't1' '.' 'id' '=' 't2' '.' 'campus' 'join' 'degrees' 'as'
 't3' 'on' 't1' '.' 'id' '=' 't3' '.' 'campus' 'and' 't2' '.' 'year' '='
 't3' '.' 'year' 'where' 't2' '.' 'year' '=' 'value' 'order' 'by' 't3' '.'
 'degrees' 'desc' 'limit' 'value']","['How' 'many' 'faculty' 'lines' 'are' 'there' 'in' 'the' 'university'
 'that' 'conferred' 'the' 'most' 'number' 'of' 'degrees' 'in' 'year'
 '2002' '?']",0,1,0,2,1
46,2416,candidate_poll,"SELECT t1.name ,  t1.sex ,  min(oppose_rate) FROM people AS t1 JOIN candidate AS t2 ON t1.people_id  =  t2.people_id GROUP BY t1.sex",Find the name of the candidates whose oppose percentage is the lowest for each sex.,"['SELECT' 't1.name' ',' 't1.sex' ',' 'min' '(' 'oppose_rate' ')' 'FROM'
 'people' 'AS' 't1' 'JOIN' 'candidate' 'AS' 't2' 'ON' 't1.people_id' '='
 't2.people_id' 'GROUP' 'BY' 't1.sex']","['select' 't1' '.' 'name' ',' 't1' '.' 'sex' ',' 'min' '(' 'oppose_rate'
 ')' 'from' 'people' 'as' 't1' 'join' 'candidate' 'as' 't2' 'on' 't1' '.'
 'people_id' '=' 't2' '.' 'people_id' 'group' 'by' 't1' '.' 'sex']","['Find' 'the' 'name' 'of' 'the' 'candidates' 'whose' 'oppose' 'percentage'
 'is' 'the' 'lowest' 'for' 'each' 'sex' '.']",0,0,1,1,1
32,2470,movie_1,"SELECT T2.title ,  T2.director FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T1.stars  >  (SELECT avg(T1.stars) FROM Rating AS T1 JOIN Movie AS T2 ON T1.mID  =  T2.mID WHERE T2.director  =  ""James Cameron"")",What are the titles and directors of the movies whose star is greater than the average stars of the movies directed by James Cameron?,"['SELECT' 'T2.title' ',' 'T2.director' 'FROM' 'Rating' 'AS' 'T1' 'JOIN'
 'Movie' 'AS' 'T2' 'ON' 'T1.mID' '=' 'T2.mID' 'WHERE' 'T1.stars' '>' '('
 'SELECT' 'avg' '(' 'T1.stars' ')' 'FROM' 'Rating' 'AS' 'T1' 'JOIN'
 'Movie' 'AS' 'T2' 'ON' 'T1.mID' '=' 'T2.mID' 'WHERE' 'T2.director' '='
 '``' 'James' 'Cameron' ""''"" ')']","['select' 't2' '.' 'title' ',' 't2' '.' 'director' 'from' 'rating' 'as'
 't1' 'join' 'movie' 'as' 't2' 'on' 't1' '.' 'mid' '=' 't2' '.' 'mid'
 'where' 't1' '.' 'stars' '>' '(' 'select' 'avg' '(' 't1' '.' 'stars' ')'
 'from' 'rating' 'as' 't1' 'join' 'movie' 'as' 't2' 'on' 't1' '.' 'mid'
 '=' 't2' '.' 'mid' 'where' 't2' '.' 'director' '=' 'value' ')']","['What' 'are' 'the' 'titles' 'and' 'directors' 'of' 'the' 'movies' 'whose'
 'star' 'is' 'greater' 'than' 'the' 'average' 'stars' 'of' 'the' 'movies'
 'directed' 'by' 'James' 'Cameron' '?']",0,0,0,2,2
12,2514,movie_1,"SELECT mID ,  avg(stars) FROM Rating WHERE mID NOT IN (SELECT T1.mID FROM Rating AS T1 JOIN Reviewer AS T2 ON T1.rID  =  T2.rID WHERE T2.name  =  ""Brittany Harris"") GROUP BY mID",Find the average rating star for each movie that are not reviewed by Brittany Harris.,"['SELECT' 'mID' ',' 'avg' '(' 'stars' ')' 'FROM' 'Rating' 'WHERE' 'mID'
 'NOT' 'IN' '(' 'SELECT' 'T1.mID' 'FROM' 'Rating' 'AS' 'T1' 'JOIN'
 'Reviewer' 'AS' 'T2' 'ON' 'T1.rID' '=' 'T2.rID' 'WHERE' 'T2.name' '='
 '``' 'Brittany' 'Harris' ""''"" ')' 'GROUP' 'BY' 'mID']","['select' 'mid' ',' 'avg' '(' 'stars' ')' 'from' 'rating' 'where' 'mid'
 'not' 'in' '(' 'select' 't1' '.' 'mid' 'from' 'rating' 'as' 't1' 'join'
 'reviewer' 'as' 't2' 'on' 't1' '.' 'rid' '=' 't2' '.' 'rid' 'where' 't2'
 '.' 'name' '=' 'value' ')' 'group' 'by' 'mid']","['Find' 'the' 'average' 'rating' 'star' 'for' 'each' 'movie' 'that' 'are'
 'not' 'reviewed' 'by' 'Brittany' 'Harris' '.']",0,0,1,1,2
16,2554,county_public_safety,SELECT name FROM city WHERE county_ID  =  (SELECT county_ID FROM county_public_safety ORDER BY Police_officers DESC LIMIT 1),Show the name of cities in the county that has the largest number of police officers.,"['SELECT' 'name' 'FROM' 'city' 'WHERE' 'county_ID' '=' '(' 'SELECT'
 'county_ID' 'FROM' 'county_public_safety' 'ORDER' 'BY' 'Police_officers'
 'DESC' 'LIMIT' '1' ')']","['select' 'name' 'from' 'city' 'where' 'county_id' '=' '(' 'select'
 'county_id' 'from' 'county_public_safety' 'order' 'by' 'police_officers'
 'desc' 'limit' 'value' ')']","['Show' 'the' 'name' 'of' 'cities' 'in' 'the' 'county' 'that' 'has' 'the'
 'largest' 'number' 'of' 'police' 'officers' '.']",0,1,0,0,2
41,2647,local_govt_mdm,"SELECT T1.cmi_cross_ref_id ,  T1.source_system_code FROM CMI_Cross_References AS T1 JOIN Council_Tax AS T2 ON T1.cmi_cross_ref_id  =  T2.cmi_cross_ref_id GROUP BY T1.cmi_cross_ref_id HAVING count(*)  >=  1",What is the cmi cross reference id that is related to at least one council tax entry? List the cross reference id and source system code.,"['SELECT' 'T1.cmi_cross_ref_id' ',' 'T1.source_system_code' 'FROM'
 'CMI_Cross_References' 'AS' 'T1' 'JOIN' 'Council_Tax' 'AS' 'T2' 'ON'
 'T1.cmi_cross_ref_id' '=' 'T2.cmi_cross_ref_id' 'GROUP' 'BY'
 'T1.cmi_cross_ref_id' 'HAVING' 'count' '(' '*' ')' '>' '=' '1']","['select' 't1' '.' 'cmi_cross_ref_id' ',' 't1' '.' 'source_system_code'
 'from' 'cmi_cross_references' 'as' 't1' 'join' 'council_tax' 'as' 't2'
 'on' 't1' '.' 'cmi_cross_ref_id' '=' 't2' '.' 'cmi_cross_ref_id' 'group'
 'by' 't1' '.' 'cmi_cross_ref_id' 'having' 'count' '(' '*' ')' '>' '='
 'value']","['What' 'is' 'the' 'cmi' 'cross' 'reference' 'id' 'that' 'is' 'related'
 'to' 'at' 'least' 'one' 'council' 'tax' 'entry' '?' 'List' 'the' 'cross'
 'reference' 'id' 'and' 'source' 'system' 'code' '.']",1,0,1,1,1
45,2648,local_govt_mdm,"SELECT T2.cmi_cross_ref_id ,  T2.master_customer_id ,  count(*) FROM Business_Rates AS T1 JOIN CMI_Cross_References AS T2 ON T1.cmi_cross_ref_id  =  T2.cmi_cross_ref_id GROUP BY T2.cmi_cross_ref_id","How many business rates are related to each cmi cross reference? List cross reference id, master customer id and the n","['SELECT' 'T2.cmi_cross_ref_id' ',' 'T2.master_customer_id' ',' 'count'
 '(' '*' ')' 'FROM' 'Business_Rates' 'AS' 'T1' 'JOIN'
 'CMI_Cross_References' 'AS' 'T2' 'ON' 'T1.cmi_cross_ref_id' '='
 'T2.cmi_cross_ref_id' 'GROUP' 'BY' 'T2.cmi_cross_ref_id']","['select' 't2' '.' 'cmi_cross_ref_id' ',' 't2' '.' 'master_customer_id'
 ',' 'count' '(' '*' ')' 'from' 'business_rates' 'as' 't1' 'join'
 'cmi_cross_references' 'as' 't2' 'on' 't1' '.' 'cmi_cross_ref_id' '='
 't2' '.' 'cmi_cross_ref_id' 'group' 'by' 't2' '.' 'cmi_cross_ref_id']","['How' 'many' 'business' 'rates' 'are' 'related' 'to' 'each' 'cmi' 'cross'
 'reference' '?' 'List' 'cross' 'reference' 'id' ',' 'master' 'customer'
 'id' 'and' 'the' 'n']",0,0,1,1,1
